xls,site_name,proxy,doi,age,age_uncertainty_older,age_uncertainty_younger,co2,co2_uncertainty_higher,co2_uncertainty_lower,,modern_latitude,modern_longitude
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,3387.82,,,299.13,14.09,13.86,,4.20417,-43.48883
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,3392.76,,,304.87,13.29,12.96,,4.20417,-43.48883
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,3395.72,,,275.79,11.72,14.25,,4.20417,-43.48883
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,3400.65,,,265.1,12.28,13.52,,4.20417,-43.48883
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,3405.58,,,259.41,12.33,13.58,,4.20417,-43.48883
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,3410.27,,,253.87,10.39,15.38,,4.20417,-43.48883
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,3414.96,,,244.78,8.92,16.86,,4.20417,-43.48883
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,3419.64,,,273.04,10.35,14.77,,4.20417,-43.48883
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,3447.03,,,264.71,9.67,14.84,,4.20417,-43.48883
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,3605.92,,,269,8.51,16.54,,4.20417,-43.48883
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,3657.82,,,254.99,10.54,15.09,,4.20417,-43.48883
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,3780.43,,,193.42,8.42,19.41,,4.20417,-43.48883
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,3958.76,,,217.18,7.86,19.19,,4.20417,-43.48883
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4056.8,,,233.1,10.75,14.85,,4.20417,-43.48883
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4139.6,,,206.49,8.11,18.9,,4.20417,-43.48883
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4142.4,,,209.81,7.16,18.31,,4.20417,-43.48883
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4146,,,233.34,8.31,16.13,,4.20417,-43.48883
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4150.2,,,186,8.45,16.79,,4.20417,-43.48883
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4154.2,,,246.57,6.9,18.37,,4.20417,-43.48883
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4158.4,,,261.38,11.54,13.58,,4.20417,-43.48883
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4162.2,,,266.52,12.86,14.97,,4.20417,-43.48883
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4166.37,,,234.67,10.58,14.89,,4.20417,-43.48883
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4171.1,,,216.14,7.8,18.75,,4.20417,-43.48883
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4173.4,,,222.92,8.42,16.96,,4.20417,-43.48883
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4176.8,,,209.42,9.22,16.11,,4.20417,-43.48883
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4181.4,,,222.89,12.01,15.58,,4.20417,-43.48883
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4185.4,,,239.36,12.52,15.46,,,
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4189.4,,,222.65,9.42,16.24,,,
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4193.4,,,207.19,7.55,17.43,,,
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4197.4,,,215.97,8.5,20.12,,,
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4201.4,,,233.61,11.2,14.19,,,
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4203.4,,,224.37,10.79,14.85,,,
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4207.4,,,215.26,8.97,16,,,
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4211.4,,,225.12,9.16,16.01,,,
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4215.73,,,215.6,8.22,16.9,,,
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4220.12,,,243.14,9.59,15.09,,,
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4224.27,,,247.69,9.27,15.44,,,
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4228.35,,,212.58,6.9,17.95,,,
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4231.6,,,204.75,7.44,17.39,,,
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4234.4,,,213.17,10.5,14.46,,,
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4238.4,,,219.66,6.98,17.38,,,
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4242.4,,,187.49,7.81,18.55,,,
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4246.4,,,221.26,6.7,17.58,,,
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4250.4,,,194.54,6.87,17.07,,,
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4254.4,,,203.18,8.97,16.09,,,
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4258.82,,,225.05,9.24,14.89,,,
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4263.32,,,210.86,7.88,19.04,,12.744,-78.7393
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4266.2,,,220,6.85,16.69,,12.744,-78.7393
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4269.4,,,218.52,9.06,15.94,,12.744,-78.7393
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4273.4,,,191.82,7.82,16.51,,12.744,-78.7393
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4277.8,,,230.21,6.98,17.95,,12.744,-78.7393
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,4281.4,,,229.28,9.04,15.27,,12.744,-78.7393
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,5061.4,,,327.07,15.67,14.76,,12.744,-78.7393
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,5084.5,,,305.86,14.62,14.35,,12.744,-78.7393
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,5156.46,,,236.39,13.43,15.7,,12.744,-78.7393
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,7274.45,,,304.62,20.83,22.94,,12.744,-78.7393
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,7684.85,,,218.83,14.86,25.08,,12.744,-78.7393
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,8093.52,,,223.87,16.72,25.46,,12.744,-78.7393
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,8502.62,,,234.94,14.01,12.61,,12.744,-78.7393
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,8910,,,243.93,20.65,23.95,,12.744,-78.7393
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,9325.58,,,241.59,21.32,25.27,,12.744,-78.7393
b_ca_tripati_2009.xlsx,806,Boron Proxies,10.1126/science.1178296,9735.98,,,247.86,26.15,23.05,,12.744,-78.7393
b_ca_tripati_2009.xlsx,588,Boron Proxies,10.1126/science.1178296,12000,,,328.47,66.86,37.98,,12.744,-78.7393
b_ca_tripati_2009.xlsx,588,Boron Proxies,10.1126/science.1178296,13060,,,363.71,68.5,41.51,,12.744,-78.7393
b_ca_tripati_2009.xlsx,588,Boron Proxies,10.1126/science.1178296,15040,,,406.42,45.5,28.98,,12.744,-78.7393
b_ca_tripati_2009.xlsx,588,Boron Proxies,10.1126/science.1178296,15990,,,363.39,46.34,30.06,,12.744,-78.7393
b_ca_tripati_2009.xlsx,588,Boron Proxies,10.1126/science.1178296,17160,,,364.93,46.07,29.36,,12.744,-78.7393
b_ca_tripati_2009.xlsx,588,Boron Proxies,10.1126/science.1178296,18100,,,383.79,46.48,31.15,,12.744,-78.7393
b_ca_tripati_2009.xlsx,588,Boron Proxies,10.1126/science.1178296,19060,,,343.85,46.77,30.13,,12.744,-78.7393
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,15541.34,,,299.78,113.54,91.83,,12.744,-78.7393
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,15599.55,,,441.65,176.26,141.6,,12.744,-78.7393
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,15612.77,,,468.56,187.49,149.56,,12.744,-78.7393
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,15625.99,,,329.84,122.8,100.66,,12.744,-78.7393
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,15652.42,,,293.96,112.02,91.68,,-45.53,170.22
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,15692.12,,,287.24,129.83,97.9,,-45.53,170.22
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,15718.63,,,505.28,353.16,209.06,,-45.53,170.22
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,15758.52,,,290.82,122.26,94.66,,36.91555,-88.71333
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,15771.86,,,315.22,137.01,107.76,,0.31972,159.36889
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,15806.64,,,519.62,237.65,175.4,,0.31972,159.36889
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,15838.92,,,435.35,183.6,143.31,,0.31972,159.36889
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,15893.18,,,281.02,103.98,87.43,,0.31972,159.36889
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,15953.66,,,291.32,156.27,110.45,,0.31972,159.36889
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,15961.99,,,318.06,122.24,99.13,,0.31972,159.36889
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,15975.91,,,594.5,264.27,196.71,,0.31972,159.36889
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,15989.89,,,322.46,128.56,101.97,,0.31972,159.36889
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,16060.73,,,292.61,109.8,91.45,,0.31972,159.36889
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,16118.71,,,405.7,195.19,143.35,,0.31972,159.36889
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,16148.2,,,308.77,114.24,94.94,,0.31972,159.36889
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,16178.04,,,270.82,102.39,83.19,,0.31972,159.36889
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,16208.27,,,236.09,101.8,78.63,,0.31972,159.36889
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,16238.9,,,476.52,251.96,172.13,,0.31972,159.36889
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,16269.96,,,277.52,100.68,84.31,,0.31972,159.36889
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,16301.47,,,466.85,188.09,149.88,,0.31972,159.36889
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,16333.45,,,262.18,94.56,79.01,,0.31972,159.36889
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,16365.94,,,502.22,207.29,161.62,,0.31972,159.36889
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,16398.95,,,430.21,171.4,137.4,,0.31972,159.36889
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,16415.66,,,221.48,78.99,65.59,,0.31972,159.36889
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,16466.65,,,531.66,338.72,212.86,,0.31972,159.36889
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,16591.05,,,270.85,96.91,82.47,,0.31972,159.36889
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,16646.9,,,241.5,85.47,74.43,,0.31972,159.36889
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,16685.05,,,235.95,93.07,73.7,,0.31972,159.36889
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,16763.69,,,338.07,134.1,106.66,,0.31972,159.36889
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,16975.21,,,206.54,86.75,68.26,,0.31972,159.36889
boron_isotopes_greenop_2014.xlsx,761,Boron Proxies,10.1002/2014PA002653,17113.59,,,252.15,89.55,75.02,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,22022,,,277.72,178.45,116.04,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,22161,,,393.09,286.34,170.75,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,22442,,,380.95,261.05,164.83,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,22510,,,315.84,204.46,132.25,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,22521,,,371.11,254.95,158.39,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,22580,,,367.21,251.33,156.85,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,22589,,,291.65,188.26,121.53,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,22661,,,315.91,210.93,133.49,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,22673,,,348.85,246.75,151.52,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,22696,,,290.14,184.7,121.45,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,22728,,,229.17,138.83,94.58,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,22736,,,271.62,169.17,113.28,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,22810,,,228.01,137.22,93.78,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,22815,,,233.15,141.17,96.98,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,22820,,,250.59,155.19,104.28,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,22872,,,346.68,233.82,147.81,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,22895,,,300.45,194.98,126.65,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,22939,,,252.83,158.37,105.69,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,22968,,,237.64,145.18,98.41,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,23008,,,248.25,152.78,102.79,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,23023,,,261.28,166.23,109.23,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,23075,,,292.57,185.62,123.27,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,23087,,,286.3,184.66,121.05,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,23094,,,270.56,172.57,113.17,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,23157,,,255.97,160.06,106.36,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,23249,,,291.18,187.66,122.58,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,23264,,,285.89,183.92,119.96,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,23306,,,250.24,156.7,104.62,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,23338,,,256.24,159.68,106.81,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,23575,,,252.89,158.79,105.91,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,23579,,,248.88,154.6,104,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,23662,,,249.15,154.4,104.02,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,23733,,,290.86,187.78,123.27,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,23797,,,257.3,167.35,109.54,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,23821,,,258.85,163.34,108.98,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,23857,,,326.18,252.31,146.16,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,23928,,,243.75,153.47,102.91,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,23978,,,221.61,137.4,93.65,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 926,Boron Proxies,10.1029/2018PA003420,24018,,,261.88,178.22,112.95,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 872,Boron Proxies,10.1029/2018PA003420,21167.32,,,335.94,209.28,137.97,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 872,Boron Proxies,10.1029/2018PA003420,21396.08,,,299.99,180.1,122.09,,0.31972,159.36889
boron_isotopes_greenop_2019.xlsx,ODP 872,Boron Proxies,10.1029/2018PA003420,21839.7,,,305.89,192.55,126.99,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,3.91,2,2,276.03,46.37,41.82,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,4.63,2,2,263.95,40.93,36.97,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,5.02,2,2,284.34,47.45,42.05,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,7.82,2,2,258.24,45.11,38.86,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,7.82,2,2,269.7,50.5,43.82,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,9.49,2,2,267.94,46,41.06,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,10.32,2,2,240.03,47.98,42.09,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,11.65,2,2,258.42,46.63,41.23,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,14.01,2,2,233.99,42.31,37.25,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,15.07,2,2,230.14,41.11,35.7,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,15.07,2,2,217.67,40.65,36.54,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,17.26,2,2,222.06,38.03,34.46,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,19.19,2,2,161.35,33.21,30.89,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,21.12,2,2,199.34,34.15,32.16,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,22.61,2,2,201.6,36.2,32.92,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,24.38,2,2,179.6,32.58,30.36,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,25.51,2,2,170.82,36.94,32.39,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,25.51,2,2,165.81,32.28,28.99,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,35.82,2,2,213.12,38.19,35.12,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,46.61,2,2,208.34,37.13,33.89,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,52.14,2,2,198.12,37.86,34.21,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,61.28,2,2,198.09,44.45,37.3,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,77.3,2,2,237.11,44.62,38.44,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,84.33,2,2,238.3,49.46,43.33,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,89.11,2,2,264.46,48.37,41.77,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,100.36,2,2,274.78,52.95,47.1,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,106.12,2,2,251.54,48,42.03,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,111.32,2,2,283.11,42.67,38.66,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,116.82,2,2,312,69.49,57.84,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,118.81,2,2,329.45,73.74,60.46,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,119.06,2,2,303.96,46.91,41.95,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,121.79,2,2,340.56,59.04,53.22,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,123.77,2,2,283.84,41.65,38.83,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,124.37,2,2,266.8,48.21,42.85,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,127.48,2,2,273.43,40.56,37.45,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,130.86,2,2,282.02,62.71,51.31,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,131.91,2,2,246.89,37.73,36.4,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,133.22,2,2,235.32,36.79,33.64,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,134,2,2,206.84,34.6,32.72,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,135.57,2,2,206.64,34.31,31.73,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,138.97,2,2,205.84,34.05,31.61,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,146.69,2,2,213.74,35.22,32.38,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,150.04,2,2,206.18,33.87,31.98,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,169.76,2,2,205.88,34.27,32.54,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,179.94,2,2,203.83,34.01,31.02,,0.31972,159.36889
boron_isotopes_chalk_2017.xlsx,ODP 999,Boron Proxies,10.1073/pnas.1702143114,184.37,2,2,212.91,35.24,32.83,,0.31972,159.36889
